Tone,Positive Score,Negative Score,Polarity,Activity Reference Density,Self/Group Reference Density,Word Count,Country
-0.5029157491128345,2.951209030767837,3.454124779880671,6.40533381064851,19.93748196005657,0.6421598179759778,562.8442391486509,United Arab Emirates
-4.402286204043458,1.944042802067214,6.346329006110674,8.29037180817789,18.749980195874656,0.27425950749632,385.4428571428572,Afghanistan
-2.274539411898612,2.2658899140870696,4.540429325985679,6.806319240072751,20.046572746923406,0.21042680581160877,297.00280612244893,Algeria
-2.6981332759712147,2.48200512616486,5.180138402136068,7.662143528300929,20.677721179884394,0.7724353894532101,209.05811889973378,Azerbaijan
-2.1778915189142967,3.2658741086567713,5.443765627571067,8.709639736227839,22.53001634542003,1.5484524149133065,879.2842439431913,Albania
-1.0664637004275594,3.3164983305473577,4.382962030974916,7.69946036152227,20.850310472252396,0.6070819399265107,258.59584533113946,Armenia
-0.41872613460980773,2.3321273627535852,2.750853497363393,5.0829808601169795,19.797337588873987,0.08408263216464607,315.1780303030303,Andorra
-2.2755605764834548,2.8100184170568223,5.085578993540278,7.895597410597113,22.897510065593703,0.5596052362909955,1449.9438503666572,Angola
-1.1370552115742254,2.5621019091153943,3.6991571206896188,6.2612590298050135,21.254339380728773,0.5109794764248292,359.37661590356066,Argentina
-1.9623715384131153,2.5780175873340894,4.540389125747205,7.118406713081293,22.571389388400714,0.8872002947528872,454.6860820409361,Australia
-0.9842005154834148,2.6694357025671493,3.653636218050565,6.323071920617715,22.36467799702506,0.5509964601420736,317.5759310214668,Austria
-1.2944601841353764,3.1250199110877053,4.419480095223082,7.5445000063107885,19.71610379889153,0.25207541099888064,297.8107142857143,Bahrain
0.7611345116525708,3.488291517461648,2.727157005809077,6.215448523270725,24.08980336608113,1.3321280053813993,334.08333333333337,Barbados
5.0531914893617,5.31914893617021,0.265957446808511,5.58510638297872,20.7446808510638,5.0531914893617,337.0,Bermuda
-1.0130984728832673,3.0417345973826326,4.054833070265899,7.096567667648531,24.17595002343669,1.8138657834378815,359.9742737316774,Belgium
-1.2515141905565783,2.5969617622428096,3.848475952799392,6.445437715042199,22.42446275609561,1.7449825545739959,850.3392857142858,Bahamas
-1.2392069580393381,3.0968882145955328,4.336095172634871,7.432983387230403,24.19173070842998,0.3199000636426761,276.1316262526516,Bangladesh
1.0738255033557,2.81879194630872,1.74496644295302,4.56375838926174,19.5973154362416,3.08724832214765,578.0,Belize
-1.6894180613379368,2.7113109770808217,4.400729038418759,7.112040015499582,24.3846033657967,1.558893901076633,234.7090909090909,Bosnia-Herzegovina
-1.5269660950513768,2.1171003172685303,3.644066412319907,5.761166729588437,21.53774268809693,0.6711856786007204,444.23393939393935,Bolivia
-0.89386327536979,1.0482827990680519,1.9421460744378405,2.990428873505893,23.27099902309745,0.6106495706477568,114.9,Myanmar
-1.8370008781445317,2.7093341598223035,4.546335037966837,7.255669197789143,19.06477607314427,0.154320987654321,289.6666666666667,Benin
-1.7896930712021628,2.5381324314012743,4.327825502603436,6.865957934004713,22.39919038445901,1.0826657303476035,342.0425062656642,Belarus
-0.9274277315483247,3.0540376495463484,3.9814653810946714,7.03550303064102,24.541065251622587,0.4397959372766079,366.54508905936285,Brazil
-2.0705949242678345,2.5293629151964474,4.599957839464283,7.12932075466073,21.694892254356695,0.6543719809743372,307.6623495944924,Bulgaria
-1.266834710682262,2.462980159056504,3.7298148697387665,6.1927950287952696,22.120106926149173,0.8642222577283231,487.465775196069,Canada
0.8825769361950199,3.529942363105117,2.647365426910098,6.177307790015214,21.684767411873622,0.9891639504392608,365.8923611111111,Cambodia
-1.260953968751973,2.05741666603918,3.3183706347911532,5.375787300830332,23.15583617706854,0.6533715306961476,365.83333333333337,Sri Lanka
-0.13908678057180004,3.756346890358003,3.895433670929801,7.651780561287803,20.51625168947288,1.1317285885468438,470.969696969697,Congo
-2.7816089368092833,2.412343802468968,5.193952739278252,7.606296541747217,22.418243105972234,0.3480956231937959,331.55555555555554,Democratic Republic of the Congo
0.31918318959953096,3.6912251813817845,3.3720419917822535,7.0632671731640375,26.161150386527527,0.41184539046065183,569.7371624216566,China
-1.2415568487550848,2.4707110140990522,3.712267862854137,6.182978876953188,20.708409652900535,0.62396625180518,311.29724809581955,Chile
0.4754933553493076,2.8548812224392597,2.3793878670899593,5.2342690895292225,16.926633034594126,0.7998342168137598,236.5,Cayman Islands
-5.9009467839895065,2.8336906721983453,8.734637456187869,11.568328128386193,27.358709710556514,0.0,205.83333333333334,Keeling Islands
-2.1730556091890763,1.982660251015702,4.155715860204778,6.138376111220482,18.8148242300519,0.6239411942067482,454.89,Cameroon
-2.018572753239844,2.4356224816500274,4.454195234889871,6.889817716539899,21.06844894156165,0.8511383299422113,304.3636021519265,Colombia
-1.545773693708908,2.410319524611757,3.9560932183206647,6.36641274293242,18.566424877461596,0.44937725781878973,297.8285714285714,Costa Rica
6.03864734299517,7.48792270531401,1.44927536231884,8.93719806763285,18.8405797101449,3.01932367149758,774.0,Central African Republic
-0.8047375658874122,2.604604833398824,3.4093423992862384,6.01394723268506,18.352022831394567,0.49042803268403423,714.9928571428571,Cuba
-1.3543512988919328,1.995281349796892,3.349632648688827,5.344913998485719,20.117085127310478,0.3305940390046422,207.4,Cape Verde
-2.343026279440989,2.5490479411498073,4.892074220590791,7.441122161740607,19.505434181103503,0.5286346989310015,222.02552602436324,Cyprus
-0.8393344221472244,2.3449753113214062,3.18430973346863,5.529285044790038,24.647619186112347,2.096620894742308,338.08038918551404,Denmark
-3.190167693308943,1.633703238992527,4.82387093230147,6.457574171293998,20.40261067187161,0.3370706379936776,249.5339209401709,Dominican Republic
-1.5960470633984092,2.1678689876316226,3.763916051030031,5.931785038661654,20.753479858924553,0.3565757256746191,363.33430444641624,Ecuador
-1.4768426027458046,3.3582874506260767,4.835130053371882,8.193417503997958,20.38652337399358,0.44190375523918,251.8810709225068,Egypt
0.8482997965778318,3.5785702095622614,2.730270412984429,6.30884062254669,27.403184435082327,1.9647285750799262,316.11514036817886,Ireland
-0.030110622169124808,2.8500737839561703,2.880184406125295,5.730258190081465,24.702891467506994,0.7552311629067409,348.51073517126144,Estonia
-0.046387003607445444,3.4734010142941827,3.5197880179016225,6.9931890321958035,17.0961894043167,0.29407297818151773,193.2,El Salvador
1.3116047470917505,2.082180162822367,0.7705754157306158,2.85275557855298,15.299855592695096,0.7636184463894601,401.6969696969697,Ethiopia
-2.044317757818605,2.1413150297306767,4.185632787549281,6.326947817279958,21.86769721572032,0.8071259748458466,427.37169436409323,Czech Republic
-1.0349879241063424,2.7169676048383664,3.7519555289447086,6.468923133783075,26.8408589812971,0.5851504030101301,254.34080411651843,Finland
-1.3228968524831544,2.4883923747829906,3.8112892272661467,6.299681602049138,21.297521880030896,0.7385773364549907,349.3382345264068,France
-2.970386006288159,2.2302035175355153,5.200589523823676,7.430793041359188,22.481160928279824,0.5145045943057808,1819.5,Gambia
-1.5140882362626555,2.189657852526474,3.703746088789128,5.893403941315602,15.620568700716762,0.48205360376851836,201.80839002267572,Georgia
1.0638617234220706,3.477205436861229,2.4133437134391573,5.890549150300387,20.185342764613996,1.2493894180053944,410.8809214594929,Ghana
-1.8121528608264925,2.488823247872645,4.300976108699137,6.78979935657178,22.4600310821861,0.7334248158831237,294.59572997823983,Germany
-2.1183258922541666,2.4441785756597016,4.562504467913869,7.006683043573569,20.16807171346913,0.6217694991658108,258.02753381384565,Greece
-0.763815360092855,2.898432093857752,3.662247453950608,6.5606795478083555,18.735395067975297,0.8469735031463113,296.6264367816092,Guatemala
0.0979431929480903,2.25269343780607,2.15475024485798,4.40744368266405,23.2125367286974,3.42801175318315,951.0,Guinea
-1.707717569786535,3.152709359605915,4.860426929392444,8.013136288998345,22.682676518883397,0.0,358.5,Guyana
0.6981187757100867,4.322286557557146,3.62416778184706,7.9464543394042195,14.223536297354746,2.1577744625322652,883.3333333333334,Haiti
0.6271062949184529,3.5782506720365426,2.9511443771180903,6.529395049154632,26.478392343853432,0.24379775099147125,385.10638870932996,Hong Kong
-2.2477694010366327,2.5403121145651975,4.78808151560183,7.328393630167027,20.77212498763848,0.8027101109519688,343.35970228601803,Honduras
