Tone,Positive Score,Negative Score,Polarity,Activity Reference Density,Self/Group Reference Density,Word Count,Country
-0.9374265529542437,3.3444266805008467,4.2818532334550925,7.62627991395594,20.93148915972628,0.6319181823799634,416.9662698412699,United Arab Emirates
-0.46525663815020335,2.638885761008318,3.104142399158521,5.743028160166839,18.37148803993121,0.5776170777547283,185.13333333333335,Afghanistan
-0.6391148647840524,3.097720089442683,3.7368349542267376,6.834555043669422,20.432453467644862,0.41119246355147415,151.54242424242423,Algeria
-2.0298421934405875,2.5562935400914166,4.586135733532004,7.1424292736234225,21.630625995576885,0.3390714138947886,192.44491344925063,Azerbaijan
-2.187952282667888,2.8505712387212268,5.038523521389116,7.8890947601103445,22.659187532682267,1.2765397323461625,369.32142857142856,Albania
-0.514037768981652,3.616674725628424,4.130712494610075,7.7473872202385,21.426888240534623,0.6170616997943225,744.2590136054422,Armenia
-1.3646606032563127,2.2530841170734996,3.6177447203298123,5.870828837403313,21.670307236989057,1.591001629942625,253.68027210884352,Angola
-1.2636657058119098,2.509306440033335,3.772972145845245,6.28227858587858,21.172053544772687,0.46983993170404587,344.54082284759744,Argentina
-0.7172783120249822,3.0573706092277573,3.77464892125274,6.832019530480497,22.497558965221888,0.8011769820669109,568.4647165762856,Australia
-0.2581705051903401,2.805706510189203,3.0638770153795436,5.869583525568747,21.559267550766588,0.8679664095682205,250.2730104481984,Austria
-1.3473877092527726,2.3516923226698796,3.6990800319226533,6.050772354592532,19.368231433221567,0.3827834923889279,252.76296296296297,Bahrain
-0.36580813736468665,1.8601297764960334,2.2259379138607236,4.0860676903567565,22.834748875491965,0.5847953216374266,175.0,Barbados
0.8629802313036911,3.013403654350566,2.1504234230468757,5.163827077397443,21.129922542177436,0.9838510745464555,459.16666666666663,Bermuda
-0.7812419808943483,2.6494695643665542,3.430711545260902,6.080181109627456,21.878310990257585,0.5960327844231806,271.1985387872865,Belgium
-1.3485158541273277,3.2149936054337296,4.563509459561061,7.778503064994805,21.378121175296982,1.5181579590761174,466.8333333333333,Bahamas
-1.0630157125195823,2.9096743180096794,3.972690030529261,6.88236434853894,23.285577280276016,0.5018004931220427,281.6370591413695,Bangladesh
-1.43884892086331,2.15827338129496,3.59712230215827,5.75539568345324,29.136690647482,2.15827338129496,257.0,Belize
-1.7979006839097242,2.7514403083598515,4.549340992269576,7.300781300629429,23.153680174358726,0.6241917392842486,194.9186813186813,Bosnia-Herzegovina
-2.7903798735648278,2.524205707082197,5.314585580647026,7.83879128772922,20.137967731506464,0.8487950768809741,392.7599587912088,Bolivia
-0.17761976104857619,3.2890365003687774,3.4666562614173544,6.755692761786132,21.95299660658847,0.3638274686210285,248.7562925170068,Belarus
-0.7484272247350833,2.750624252440137,3.4990514771752204,6.249675729615357,25.059093337717425,0.5457962844400074,304.2878058334203,Brazil
-0.5022597741787233,2.5726875446476205,3.0749473188263443,5.647634863473966,22.89765407691072,0.42979466017817364,230.84906141943955,Bulgaria
0.0,5.69105691056911,5.69105691056911,11.3821138211382,30.8943089430894,5.69105691056911,100.0,Burundi
-1.4955646800366973,2.351118987459889,3.846683667496586,6.197802654956476,22.89601668504804,0.7909656276991309,392.8168018496603,Canada
-0.5833559221815098,1.935853024519219,2.519208946700725,4.455061971219946,20.79404590447711,0.8372831597827408,388.6,Cambodia
-2.0082953002843356,1.9141836653293864,3.9224789656137227,5.83666263094311,20.1012584596701,0.36055967982156956,295.18668831168833,Sri Lanka
-3.13763607522617,1.8032629287050697,4.940899003931242,6.744161932636313,21.31105522333319,0.632831408821805,599.4166666666667,Congo
-0.062034498552582765,3.9245924924562425,3.9866269910088263,7.911219483465069,24.940739466390653,0.4580908660595554,673.6889235808783,China
-1.2500172201002104,2.7878543562490954,4.037871576349306,6.8257259325984005,21.381516747124827,0.6300653739537629,277.0606479541963,Chile
-0.877748564166693,2.3225681148586874,3.2003166790253825,5.52288479388407,18.17251211622293,0.5178650104193334,345.59444444444443,Cameroon
-0.5282441138779796,2.9773659167015083,3.505610030579489,6.482975947280998,20.587537721540947,0.480561486543297,265.43700119154767,Colombia
0.11221847382937036,2.130214035034558,2.0179955612051863,4.148209596239744,20.497150377456425,0.25044322701401156,277.25,Costa Rica
-1.1626499187526762,2.909160245981183,4.071810164733859,6.980970410715043,17.931645505804887,0.307782928029444,581.4083333333334,Cuba
1.7866781043446134,4.438161219455502,2.6514831151108886,7.08964433456638,22.676422774202667,0.3275613275613275,197.83333333333334,Cape Verde
-1.3141796173857436,2.795121148615342,4.1093007660010885,6.904421914616428,21.063025038399033,0.9288543671744396,264.134620204357,Cyprus
-1.3947478260988255,2.3203605851845057,3.7151084112833317,6.035468996467839,25.1834432933369,1.1751551247630811,244.1114592963622,Denmark
-0.16992588000468073,3.317260980654301,3.4871868606589826,6.804447841313281,19.982331032703907,0.6197484768802124,285.3955555555555,Dominican Republic
-0.7615083028943754,2.3850937283758507,3.146602031270226,5.531695759646076,19.254875373769863,0.38238585449041657,261.5996376811594,Ecuador
-0.6702732843473064,3.4237119626402825,4.093985246987588,7.517697209627871,21.659183183633335,0.4053174064074168,262.63924838686074,Egypt
-0.53691513179772,2.6136816237218454,3.1505967555195658,5.76427837924141,22.582322250542543,0.7937903728314548,320.7459601384413,Ireland
0.09507091501739574,2.2595588032966476,2.1644878882792504,4.424046691575897,20.15139333745349,1.6601368021298197,409.2857142857143,Estonia
-1.373394185260312,3.67212664676065,5.045520832020962,8.71764747878162,17.3559228788967,1.074397150164415,201.0,El Salvador
-1.255172829127911,2.315906388123431,3.571079217251342,5.886985605374774,21.835924586729977,1.0302467158248692,330.1648939352029,Czech Republic
0.9917298932934937,4.326147171368216,3.334417278074722,7.660564449442936,27.594120492417915,1.0166344467129143,194.66246134817564,Finland
-2.919130238118317,1.959433574728718,4.878563812847033,6.837997387575753,19.950082388291168,0.09208103130755067,142.66666666666666,Fiji
-1.4426381529262886,2.4725857156102626,3.9152238685365526,6.387809584146814,21.21732627923574,0.7235747640037016,343.3108722490271,France
5.36912751677852,7.38255033557047,2.01342281879195,9.39597315436242,22.8187919463087,0.0,136.0,Gambia
3.0236582501273865,3.8368313379058083,0.8131730877784163,4.650004425684223,18.192371502464834,0.32384601350118564,261.6666666666667,Georgia
-0.6714905147516106,3.403573536801892,4.075064051553502,7.478637588355393,20.401186435126434,1.240694734864895,494.4679826346492,Ghana
5.3921568627451,5.88235294117647,0.490196078431373,6.37254901960784,21.5686274509804,0.980392156862745,194.0,Grenada
-1.94645119528018,2.3675130328864755,4.313964228166655,6.681477261053128,22.51333186279198,0.6823251498638149,394.748071322621,Germany
-4.59183673469388,1.02040816326531,5.61224489795918,6.63265306122449,21.4285714285714,0.0,180.0,Guam
-1.5137646105517972,2.687135172429966,4.200899782981763,6.888034955411729,19.520864546580704,0.5967010289540565,285.7389011352305,Greece
-1.323205158053252,2.4345747188712017,3.7577798769244537,6.192354595795654,21.36626773049763,0.01898253606681854,271.6944444444444,Guatemala
-0.48289403747506154,2.7002705113126333,3.183164548787693,5.883435060100323,19.534366754256723,1.0548060712317535,480.7083333333333,Guinea
